Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic)
1857,29673,41431,448.205,1.3701,1.466957619816909,18570000
1858,90909,41444,448.315,1.8408,1.4671588266953715,18580000
1859,35460,41440,448.597,1.9802,1.4674348036578806,18590000
1860,81967,41451,448.719,0.6,1.466968440860215,18600000
1861,41152,41451,448.963,2.1485,1.467334658785599,18610000
1862,28089,41440,449.319,1.348,1.4672705692803436,18620000
1863,25974,41427,449.704,1.9591,1.4675345679012346,18630000
1864,23094,41409,450.137,1.3547,1.4674740343347639,18640000
1865,45454,41411,450.357,0.8694,1.4671533512064343,18650000
1866,34843,41407,450.644,1.5304,1.4671872454448016,18660000
1867,51282,41411,450.839,0.8449,1.4668539367970006,18670000
1868,32894,41405,451.143,0.5184,1.466346199143469,18680000
1869,48543,41409,451.349,2.3018,1.4667932049224184,18690000
1870,43859,41410,451.577,1.2532,1.4666789839572192,18700000
1871,41841,41410,451.816,1.0849,1.4664749331908071,18710000
1872,32894,41404,452.12,0.7903,1.4661137286324786,18720000
1873,23809,41388,452.54,2.1849,1.4664974906567005,18730000
1874,31446,41381,452.858,1.0059,1.4662517075773747,18740000
1875,55865,41387,453.038,2.1864,1.4666357866666666,18750000
1876,80645,41397,453.162,2.8384,1.4673670042643923,18760000
1877,46296,41400,453.378,1.1359,1.467190410229089,18770000
1878,41666,41400,453.618,0.9641,1.4669225239616615,18780000
1879,38461,41398,453.878,2.185,1.4673046833422032,18790000
1880,34965,41394,454.164,1.7315,1.4674452127659574,18800000
1881,41666,41394,454.404,0.5122,1.4669373737373737,18810000
1882,54347,41400,454.588,0.4948,1.4664208289054197,18820000
1883,42553,41400,454.823,1.8152,1.4666060541688795,18830000
1884,53475,41405,455.01,1.5038,1.466625796178344,18840000
1885,54945,41411,455.192,2.2636,1.4670485941644562,18850000
1886,29940,41402,455.526,1.8896,1.4672726405090137,18860000
1887,30581,41394,455.853,1.7799,1.4674383147853736,18870000
1888,46082,41397,456.07,1.399,1.467402065677966,18880000
1889,50761,41401,456.267,0.898,1.4671006352567495,18890000
1890,29069,41391,456.611,1.6664,1.4672060846560846,18900000
1891,32467,41385,456.919,1.6556,1.4673057112638817,18910000
1892,86206,41397,457.035,1.1325,1.4671287526427061,18920000
1893,36496,41394,457.309,1.1404,1.4669561542525091,18930000
1894,40485,41393,457.556,2.5764,1.4675419218585006,18940000
1895,35714,41390,457.836,0.947,1.4672672295514513,18950000
1896,50000,41394,458.036,0.8914,1.4669635021097047,18960000
1897,93457,41406,458.143,0.7205,1.4665700052714812,18970000
1898,68027,41414,458.291,1.5859,1.4666328767123287,18980000
1899,42372,41415,458.527,1.3916,1.46659336492891,18990000
1900,31446,41408,458.845,0.9751,1.4663346842105263,19000000
1901,30030,41400,459.178,0.8386,1.4660044713308784,19010000
1902,40322,41399,459.426,0.9091,1.4657116719242902,19020000
1903,35842,41396,459.705,0.9639,1.4654479768786126,19030000
1904,65359,41404,459.858,1.5198,1.4654765231092437,19040000
1905,31250,41397,460.178,1.9482,1.4657299212598425,19050000
1906,29154,41387,460.521,1.1809,1.465580482686254,19060000
1907,49261,41391,460.724,2.1343,1.4659311484006292,19070000
1908,27932,41380,461.082,1.9972,1.4662095911949686,19080000
1909,62111,41388,461.243,0.8748,1.4658997904662128,19090000
1910,29585,41379,461.581,2.7383,1.4665659685863874,19100000
1911,22935,41362,462.017,1.3012,1.4664794348508634,19110000
1912,35842,41358,462.296,1.0865,1.4662807008368202,19120000
1913,30211,41350,462.627,1.223,1.466153528489284,19130000
1914,31645,41344,462.943,2.7654,1.4668323406478578,19140000
1915,24570,41329,463.35,1.8363,1.467025274151436,19150000
1916,48076,41332,463.558,0.5959,1.4665706158663883,19160000
1917,31446,41325,463.876,2.6218,1.4671732394366197,19170000
1918,66666,41333,464.026,1.342,1.4671079770594369,19180000
1919,30303,41326,464.356,1.7124,1.467235799895779,19190000
1920,56818,41331,464.532,0.7655,1.4668703125,19200000
1921,40322,41331,464.78,0.759,1.466501821967725,19210000
1922,109890,41344,464.871,0.7338,1.4661206035379812,19220000
1923,42372,41345,465.107,0.878,1.4658147685907437,19230000
1924,45248,41347,465.328,1.2355,1.4656950623700624,19240000
1925,55865,41352,465.507,1.1058,1.465508103896104,19250000
1926,35842,41349,465.786,1.2742,1.465408774662513,19260000
1927,91743,41361,465.895,0.6616,1.46499164504411,19270000
1928,22471,41343,466.34,1.2523,1.46488132780083,19280000
1929,32051,41337,466.652,1.4143,1.4648551062726802,19290000
1930,33003,41331,466.955,1.4179,1.4648307772020726,19300000
1931,86206,41342,467.071,1.0622,1.4646222682547902,19310000
1932,47619,41345,467.281,1.2518,1.4645121118012423,19320000
1933,62111,41352,467.442,0.9966,1.4642700465597518,19330000
1934,71942,41361,467.581,1.4905,1.4642836091003102,19340000
1935,33222,41356,467.882,3.1488,1.4651541602067184,19350000
1936,30303,41348,468.212,1.3677,1.4651038223140496,19360000
1937,48543,41351,468.418,1.5853,1.4651658750645329,19370000
1938,31545,41345,468.735,3.0803,1.465999277605779,19380000
1939,101010,41357,468.834,0.608,1.4655567818463124,19390000
1940,41493,41357,469.075,0.7128,1.465168762886598,19400000
1941,28089,41347,469.431,0.8561,1.4648549716640906,19410000
1942,31948,41341,469.744,1.0825,1.4646580844490216,19420000
1943,54644,41346,469.927,1.2747,1.4645603190941843,19430000
1944,19230,41322,470.447,1.0095,1.4643262345679013,19440000
1945,92592,41334,470.555,0.9246,1.4640487403598972,19450000
1946,69444,41342,470.699,1.0094,1.463815107913669,19460000
1947,57142,41348,470.878,1.3864,1.463775346687211,19470000
1948,119047,41362,470.962,1.7233,1.4639085728952772,19480000
1949,39062,41360,471.218,2.0338,1.464200974858902,19490000
1950,53763,41365,471.404,0.8595,1.4638908717948718,19500000
1951,83333,41376,471.524,0.9333,1.463618913377755,19510000
1952,35714,41373,471.804,0.9514,1.463356506147541,19520000
1953,94339,41385,471.91,0.5474,1.4628875064004097,19530000
1954,97087,41397,472.014,1.942,1.4631327021494371,19540000
1955,29069,41388,472.358,0.791,1.4627889002557544,19550000
1956,102040,41400,472.456,1.2932,1.4627021983640083,19560000
1957,39215,41399,472.711,1.8277,1.4628887072049055,19570000
1958,44444,41400,472.936,1.362,1.4628371807967313,19580000
1959,43103,41401,473.168,1.2995,1.4627538029606941,19590000
1960,344827,41420,473.197,4.5989,1.4643538775510203,19600000
1961,30120,41412,473.529,1.5076,1.4643759306476287,19610000
1962,33444,41407,473.828,0.8352,1.464055249745158,19620000
1963,238095,41424,473.87,0.3766,1.4635012735608761,19630000
1964,47169,41427,474.082,1.1886,1.4633613034623218,19640000
1965,92592,41439,474.19,0.5261,1.4628843256997455,19650000
1966,60606,41445,474.355,0.9143,1.4626052899287894,19660000
1967,44843,41447,474.578,0.9586,1.462349059481444,19670000
1968,43859,41448,474.806,0.6453,1.4619338922764227,19680000
1969,59880,41454,474.973,1.1186,1.4617595226003046,19690000
1970,66666,41462,475.123,1.4155,1.461736040609137,19700000
1971,109890,41476,475.214,1.1616,1.4615837645865044,19710000
1972,63291,41483,475.372,1.6776,1.4616933062880324,19720000
1973,33783,41478,475.668,1.1023,1.4615111505321845,19730000
1974,50000,41482,475.868,2.0852,1.4618271023302938,19740000
1975,55865,41487,476.047,0.8183,1.4615012658227848,19750000
1976,52083,41491,476.239,2.1431,1.4618462044534413,19760000
1977,44642,41493,476.463,1.5029,1.4618669701568032,19770000
1978,23923,41477,476.881,1.5603,1.4619167340748231,19780000
1979,30674,41470,477.208,1.128,1.4617480040424458,19790000
1980,48780,41473,477.413,1.255,1.461643585858586,19800000
1981,45248,41475,477.634,0.8454,1.4613325088339222,19810000
1982,93457,41486,477.741,0.4397,1.460817053481332,19820000
1983,62111,41493,477.902,0.7452,1.460456177508825,19830000
1984,88495,41504,478.015,1.7105,1.4605822076612904,19840000
1985,36101,41501,478.292,0.8678,1.4602835768261966,19850000
1986,84033,41512,478.411,1.9955,1.4605530715005035,19860000
1987,41493,41512,478.652,0.6975,1.4601690488173125,19870000
1988,49504,41515,478.854,0.835,1.4598545774647886,19880000
1989,62500,41522,479.014,3.4477,1.4608539969834087,19890000
1990,49751,41526,479.215,1.4366,1.4608418090452262,19900000
1991,34602,41522,479.504,1.7704,1.4609972877950779,19910000
1992,69444,41530,479.648,1.6216,1.4610779116465864,19920000
1993,105263,41543,479.743,1.6496,1.461172503763171,19930000
1994,38461,41541,480.003,0.7836,1.460832698094283,19940000
1995,74074,41550,480.138,0.9762,1.4605897744360903,19950000
1996,45248,41552,480.359,1.3152,1.4605169338677355,19960000
1997,46082,41554,480.576,3.1035,1.4613396594892338,19970000
1998,107526,41567,480.669,0.4918,1.4608544044044045,19980000
1999,31347,41560,480.989,1.0072,1.460627463731866,19990000
2000,69444,41568,481.133,1.2937,1.460544,20000000
2001,55555,41573,481.313,0.8089,1.4602183408295852,20010000
2002,78740,41583,481.44,1.9672,1.4604715784215785,20020000
2003,29940,41575,481.774,1.1131,1.4602981527708436,20030000
2004,23310,41559,482.203,1.3223,1.4602292914171657,20040000
2005,44843,41560,482.426,2.648,1.4608216957605984,20050000
2006,32894,41555,482.73,1.461,1.4608217846460618,20060000
2007,76923,41564,482.86,1.2902,1.4607367713004484,20070000
2008,35087,41561,483.145,1.6768,1.4608443725099602,20080000
2009,58139,41566,483.317,1.508,1.4608678446988552,20090000
2010,102040,41579,483.415,0.9045,1.4605910447761195,20100000
2011,29585,41570,483.753,1.7922,1.4607559423172551,20110000
2012,52356,41575,483.944,2.7921,1.461417644135189,20120000
2013,37735,41572,484.209,2.6223,1.4619943368107302,20130000
2014,142857,41587,484.279,0.4097,1.4614718470705064,20140000
2015,39525,41586,484.532,0.6809,1.4610844665012408,20150000
2016,44444,41587,484.757,1.9474,1.4613256944444444,20160000
2017,24752,41573,485.161,0.8787,1.461036836886465,20170000
2018,32362,41567,485.47,2.0821,1.4613445986124876,20180000
2019,37313,41565,485.738,1.7387,1.4614819712729075,20190000
2020,35460,41562,486.02,0.7896,1.4611493564356435,20200000
2021,33222,41556,486.321,0.8192,1.4608317169717961,20210000
2022,29585,41548,486.659,0.7628,1.4604864985163204,20220000
2023,24390,41534,487.069,0.6882,1.4601047454275828,20230000
2024,23529,41518,487.494,0.8621,1.4598092885375493,20240000
2025,91743,41529,487.603,1.6184,1.4598876049382716,20250000
2026,43859,41530,487.831,1.1265,1.4597230503455083,20260000
2027,45662,41532,488.05,2.0896,1.4600337937839172,20270000
2028,53191,41537,488.238,1.2983,1.459954043392505,20280000
2029,46948,41539,488.451,1.5459,1.4599964021685559,20290000
2030,64516,41546,488.606,0.6755,1.4596099507389162,20300000
2031,26041,41534,488.99,0.7921,1.4592812900049237,20310000
2032,22421,41517,489.436,1.062,1.459085777559055,20320000
2033,30769,41510,489.761,1.9071,1.4593061485489425,20330000
2034,46511,41512,489.976,1.064,1.4591117994100296,20340000
2035,45454,41514,490.196,1.4457,1.4591052088452088,20350000
2036,45871,41515,490.414,1.9011,1.4593222986247545,20360000
2037,37593,41513,490.68,1.5041,1.4593442808051056,20370000
2038,53191,41518,490.868,1.3431,1.4592872423945045,20380000
2039,27247,41507,491.235,0.8487,1.458987788131437,20390000
2040,24813,41493,491.638,0.9664,1.4587463235294118,20400000
2041,101010,41505,491.737,0.8833,1.4584643802057815,20410000
2042,92592,41517,491.845,2.2045,1.4588297257590597,20420000
2043,28571,41507,492.195,1.1826,1.4586945178658834,20430000
2044,44052,41509,492.422,1.8123,1.4588675146771037,20440000
2045,19342,41485,492.939,4.1419,1.460179511002445,20450000
2046,23529,41470,493.364,1.2871,1.460094916911046,20460000
2047,33444,41465,493.663,2.1047,1.4604098192476795,20470000
2048,39215,41464,493.918,1.3387,1.460350390625,20480000
2049,50761,41468,494.115,0.634,1.4599470961444607,20490000
2050,103092,41480,494.212,2.8871,1.4606432682926829,20500000
2051,60240,41486,494.378,2.7969,1.461294783032667,20510000
2052,42918,41487,494.611,1.915,1.4615158869395712,20520000
2053,33557,41482,494.909,0.6906,1.461140379931807,20530000
2054,45454,41484,495.129,1.3363,1.461079600778968,20540000
2055,49261,41487,495.332,0.9303,1.4608213138686132,20550000
2056,204081,41503,495.381,2.559,1.461355447470817,20560000
2057,45248,41505,495.602,1.5438,1.4613955274671853,20570000
2058,43859,41506,495.83,1.106,1.461222837706511,20580000
2059,120481,41519,495.914,0.8655,1.4609335114133075,20590000
2060,51020,41523,496.11,1.7242,1.4610613106796118,20600000
2061,61349,41529,496.273,2.437,1.461534837457545,20610000
2062,43103,41530,496.505,1.4616,1.4615348690591659,20620000
2063,57803,41535,496.678,1.0528,1.4613367426078527,20630000
2064,113636,41548,496.766,1.5045,1.4613576550387597,20640000
2065,61349,41555,496.929,1.044,1.4611555447941889,20650000
2066,106382,41567,497.023,0.6949,1.4607846563407552,20660000
2067,90909,41578,497.133,1.8615,1.460978519593614,20670000
2068,38314,41576,497.394,1.1115,1.4608095261121856,20680000
2069,44642,41578,497.618,1.329,1.460745819236346,20690000
2070,40160,41577,497.867,1.8819,1.4609492753623188,20700000
2071,55865,41582,498.046,1.0735,1.4607621921776919,20710000
2072,32573,41576,498.353,1.4345,1.4607495173745173,20720000
2073,37735,41574,498.618,1.0887,1.4605700434153401,20730000
2074,80000,41584,498.743,0.9387,1.460318418514947,20740000
2075,54945,41589,498.925,1.8019,1.4604830361445784,20750000
2076,63291,41596,499.083,1.4078,1.4604576589595375,20760000
2077,54347,41600,499.267,0.68,1.460081896966779,20770000
2078,43478,41601,499.497,0.8198,1.4597737728585178,20780000
2079,54054,41606,499.682,1.9188,1.4599945646945647,20790000
2080,29850,41598,500.017,0.9161,1.459733076923077,20800000
2081,34246,41594,500.309,2.1979,1.4600877943296493,20810000
2082,30120,41586,500.641,0.5141,1.4596334293948128,20820000
2083,97087,41598,500.745,2.225,1.460000864138262,20830000
2084,46948,41600,500.959,3.0755,1.460776055662188,20840000
2085,95238,41611,501.064,2.2379,1.4611487769784173,20850000
2086,46948,41613,501.277,0.832,1.460847171620326,20860000
2087,35971,41610,501.555,2.1848,1.4611940584571155,20870000
2088,26881,41599,501.927,0.7201,1.4608391283524904,20880000
2089,192307,41615,501.979,0.8486,1.4605460507419818,20890000
2090,31847,41609,502.293,0.9132,1.4602841626794258,20900000
2091,188679,41624,502.346,1.7772,1.4604357245337158,20910000
2092,42016,41624,502.584,1.6857,1.4605434034416827,20920000
2093,102040,41636,502.682,0.8614,1.460257142857143,20930000
2094,58823,41642,502.852,0.5366,1.4598160458452722,20940000
2095,44247,41643,503.078,0.571,1.4593917899761337,20950000
2096,66666,41651,503.228,2.5725,1.4599228530534352,20960000
2097,44843,41652,503.451,2.4131,1.4603773962804005,20970000
2098,51020,41656,503.648,3.255,1.4612327931363203,20980000
2099,54644,41660,503.831,1.0923,1.4610570271557886,20990000
2100,30211,41653,504.162,2.1794,1.4613990952380953,21000000
2101,94339,41664,504.268,4.9412,1.463055354593051,21010000
2102,45045,41665,504.49,1.1413,1.4629022835394863,21020000
2103,49261,41668,504.693,0.8982,1.4626337612933904,21030000
2104,57803,41674,504.866,1.4727,1.4626385456273765,21040000
2105,31948,41668,505.179,1.6963,1.4627495486935866,21050000
2106,116279,41681,505.265,1.4071,1.4627231244064578,21060000
2107,73529,41689,505.401,1.2948,1.4626434266729949,21070000
2108,31746,41683,505.716,0.6459,1.4622559772296015,21080000
2109,44444,41684,505.941,1.066,1.4620680891417734,21090000
2110,45248,41686,506.162,0.79,1.4617495734597157,21100000
2111,46511,41688,506.377,0.7655,1.4614197536712459,21110000
2112,45662,41690,506.596,0.9083,1.461157859848485,21120000
2113,18867,41666,507.126,1.1543,1.4610126360624704,21130000
2114,24038,41651,507.542,1.4999,1.461031031220435,21140000
2115,46948,41653,507.755,1.4209,1.4610120567375886,21150000
2116,40983,41653,507.999,2.0999,1.461313988657845,21160000
2117,63291,41660,508.157,1.0509,1.4611201228153046,21170000
2118,24937,41647,508.558,0.9613,1.460884135977337,21180000
2119,119047,41659,508.642,0.499,1.4604302029259084,21190000
2120,67114,41667,508.791,0.9648,1.4601964150943396,21200000
2121,73529,41675,508.927,0.88,1.4599228665723716,21210000
2122,45045,41677,509.149,0.6936,1.4595617342130065,21220000
2123,19723,41655,509.656,2.0979,1.4598624116815826,21230000
2124,30395,41648,509.985,0.8453,1.4595730696798492,21240000
2125,39525,41647,510.238,2.5302,1.460076894117647,21250000
2126,33783,41642,510.534,0.507,1.4596285983066792,21260000
2127,64935,41649,510.688,0.9219,1.4593757874941231,21270000
2128,33444,41644,510.987,2.1081,1.4596806390977444,21280000
2129,45662,41646,511.206,0.9623,1.4594470173790512,21290000
2130,16722,41617,511.804,1.68,1.4595505633802817,21300000
2131,91743,41628,511.913,0.4934,1.4590971844204599,21310000
2132,22624,41611,512.355,2.053,1.4593757504690432,21320000
2133,47619,41614,512.565,1.2189,1.4592630098452883,21330000
2134,96153,41625,512.669,0.7832,1.4589462043111527,21340000
2135,38610,41623,512.93,0.9539,1.4587096487119438,21350000
2136,67114,41630,513.08,1.4505,1.4587058052434456,21360000
2137,50251,41634,513.279,1.3788,1.458668413664015,21370000
2138,30581,41627,513.606,1.198,1.4585464920486435,21380000
2139,25125,41614,514.004,1.0437,1.4583525479195887,21390000
2140,75757,41623,514.137,1.1674,1.4582165887850467,21400000
2141,55248,41627,514.319,0.9757,1.4579912190565156,21410000
2142,28248,41618,514.673,0.9609,1.4577591503267975,21420000
2143,25706,41606,515.062,1.0286,1.4575588894073728,21430000
2144,46728,41608,515.276,1.6156,1.4576326026119404,21440000
2145,30769,41601,515.601,1.3108,1.4575641491841491,21450000
2146,49261,41604,515.804,0.6025,1.4571657036346692,21460000
2147,57803,41610,515.977,0.3655,1.4566572426641826,21470000
2148,62500,41616,516.137,0.8268,1.4563640130353817,21480000
2149,52356,41620,516.328,0.6533,1.455990321079572,21490000
2150,49261,41623,516.531,0.649,1.455614976744186,21500000
2151,88495,41634,516.644,1.0128,1.4554091120409112,21510000
2152,28409,41625,516.996,0.779,1.4550947955390334,21520000
2153,25380,41612,517.39,1.2437,1.4549966093822573,21530000
2154,41322,41612,517.632,1.3221,1.454934911792015,21540000
2155,108695,41624,517.725,0.7068,1.4545877494199535,21550000
2156,35087,41620,518.01,0.8952,1.454328293135436,21560000
2157,50505,41624,518.209,0.709,1.4539827538247565,21570000
2158,28409,41615,518.561,2.3021,1.454375764596849,21580000
2159,30581,41608,518.888,0.8787,1.4541091245947197,21590000
2160,93457,41618,518.996,0.3541,1.4535998611111112,21600000
2161,44247,41619,519.222,2.0505,1.4538760758907914,21610000
2162,121951,41632,519.304,1.6058,1.4539463459759483,21620000
2163,42918,41633,519.537,0.8603,1.4536718908922792,21630000
2164,54945,41637,519.719,1.3758,1.4536359057301294,21640000
2165,46296,41639,519.935,1.3835,1.4536035103926097,21650000
2166,71942,41647,520.074,1.0991,1.4534398430286242,21660000
2167,84033,41657,520.193,1.7106,1.4535585140747578,21670000
2168,50000,41660,520.393,0.7909,1.4532528597785979,21680000
2169,312500,41677,520.425,0.9032,1.4529992623328722,21690000
2170,47393,41679,520.636,1.3999,1.452974792626728,21700000
2171,90090,41690,520.747,0.8319,1.4526887148779364,21710000
2172,41322,41689,520.989,0.6009,1.452296546961326,21720000
2173,103092,41701,521.086,0.3388,1.4517841233317994,21730000
2174,40650,41700,521.332,0.9247,1.4515416743330267,21740000
2175,105263,41712,521.427,1.2961,1.4514702068965517,21750000
2176,35335,41708,521.71,1.5338,1.4515080422794118,21760000
2177,19493,41687,522.223,1.4697,1.4515163987138264,21770000
2178,50251,41690,522.422,2.1474,1.4518359044995408,21780000
2179,31645,41684,522.738,1.6339,1.4519194584671868,21790000
2180,48076,41686,522.946,1.764,1.452062614678899,21800000
2181,22321,41670,523.394,1.3007,1.4519932141219625,21810000
2182,86206,41680,523.51,1.7743,1.452140925756187,21820000
2183,47619,41682,523.72,1.1388,1.451997388914338,21830000
2184,41493,41682,523.961,1.5611,1.4520473443223443,21840000
2185,23419,41667,524.388,1.2875,1.4519720366132722,21850000
2186,102040,41678,524.486,3.0515,1.4527037511436414,21860000
2187,68965,41686,524.631,1.3073,1.4526372656607225,21870000
2188,75757,41695,524.763,2.238,1.4529962065813529,21880000
2189,31250,41688,525.083,2.1675,1.4533226130653267,21890000
2190,25000,41675,525.483,0.8015,1.4530249771689498,21900000
2191,44843,41677,525.706,0.7425,1.4527006846188955,21910000
2192,48543,41679,525.912,2.0046,1.4529524635036497,21920000
2193,55248,41684,526.093,2.1636,1.4532765161878705,21930000
2194,100000,41695,526.193,2.2369,1.4536336827711942,21940000
2195,30581,41688,526.52,0.9872,1.4534211845102505,21950000
2196,49019,41691,526.724,1.6468,1.4535092440801458,21960000
2197,29411,41683,527.065,0.9082,1.4532610377787893,21970000
2198,86206,41693,527.181,2.0562,1.4535353503184714,21980000
2199,54945,41697,527.364,1.6516,1.453625420645748,21990000
2200,70422,41705,527.506,0.7492,1.4533052272727274,22000000
2201,40983,41705,527.75,3.1569,1.4540792367105861,22010000
2202,49504,41708,527.952,1.5094,1.4541043596730245,22020000
2203,34129,41704,528.245,1.0209,1.4539077167498866,22030000
2204,74626,41712,528.379,1.0155,1.4537088021778584,22040000
2205,81967,41721,528.501,0.9921,1.4534994557823129,22050000
2206,28901,41713,528.847,1.5582,1.4535469174977333,22060000
2207,48543,41716,529.053,1.2148,1.4534387403715452,22070000
2208,44052,41716,529.281,2.0099,1.4536907608695653,22080000
2209,40322,41716,529.529,1.1083,1.4535344047080128,22090000
2210,25839,41704,529.916,0.7741,1.453226968325792,22100000
2211,78125,41713,530.044,1.3018,1.4531584803256445,22110000
2212,32467,41708,530.352,0.8886,1.4529032549728753,22120000
2213,48076,41710,530.56,1.5769,1.4529592860370537,22130000
2214,24213,41697,530.973,0.9617,1.4527373983739837,22140000
2215,74626,41705,531.107,0.8082,1.4524464108352144,22150000
2216,32573,41700,531.414,0.7359,1.4521230595667871,22160000
2217,42372,41700,531.65,1.1291,1.4519773567884529,22170000
2218,55248,41704,531.831,0.9241,1.4517393597835888,22180000
2219,43290,41705,532.062,1.2141,1.4516322667868409,22190000
2220,104166,41716,532.158,1.547,1.4516752252252252,22200000
2221,57803,41722,532.331,1.3584,1.4516332282755515,22210000
2222,98039,41732,532.433,7.6251,1.4544115661566157,22220000
2223,71428,41740,532.573,1.8326,1.4545816914080072,22230000
2224,19193,41718,533.094,1.1627,1.4544504496402877,22240000
2225,32894,41713,533.398,0.83,1.454169797752809,22250000
2226,31250,41707,533.718,0.9022,1.453921832884097,22260000
2227,43103,41708,533.95,1.6648,1.4540165244723844,22270000
2228,33557,41703,534.248,1.2063,1.453905341113106,22280000
2229,54644,41707,534.431,1.1359,1.4537626738447735,22290000
2230,78125,41716,534.559,2.2229,1.4541075784753363,22300000
2231,62893,41722,534.718,1.6727,1.4542055580457194,22310000
2232,25641,41711,535.108,0.8632,1.453940770609319,22320000
2233,45454,41712,535.328,1.0648,1.4537665024630542,22330000
2234,32679,41707,535.634,1.3254,1.453709042076992,22340000
2235,51020,41710,535.83,2.2443,1.454062774049217,22350000
2236,16420,41682,536.439,0.9799,1.4538507155635063,22360000
2237,90090,41692,536.551,1.3365,1.4537982565936522,22370000
2238,37593,41690,536.817,0.6128,1.4534224754244862,22380000
2239,32051,41684,537.129,0.7084,1.453089727556945,22390000
2240,39682,41683,537.381,0.4601,1.4526464285714287,22400000
2241,163934,41697,537.442,0.8213,1.4523647032574742,22410000
2242,28735,41689,537.79,1.3244,1.4523076271186441,22420000
2243,29940,41681,538.124,1.0003,1.4521061078912172,22430000
2244,32051,41676,538.436,0.8215,1.4518250891265596,22440000
2245,38910,41674,538.693,0.9325,1.4515937639198218,22450000
2246,45662,41676,538.912,1.0156,1.45139964381122,22460000
2247,52083,41680,539.104,0.9481,1.4511756564307967,22470000
2248,79365,41688,539.231,1.4723,1.4511850533807829,22480000
2249,49751,41692,539.432,0.7043,1.45085295686972,22490000
2250,86956,41701,539.547,2.0067,1.4511,22500000
2251,87719,41711,539.661,0.5837,1.4507146601510439,22510000
2252,33557,41706,539.959,0.9051,1.450472380106572,22520000
2253,68493,41714,540.105,1.5435,1.4505136706613404,22530000
2254,19120,41692,540.628,0.7922,1.4502216060337179,22540000
2255,45454,41693,540.848,0.9058,1.449980177383592,22550000
2256,31645,41687,541.164,0.7375,1.4496643617021276,22560000
2257,51813,41691,541.357,1.2041,1.4495555604785113,22570000
2258,39840,41690,541.608,0.9109,1.4493170062001772,22580000
2259,31152,41684,541.929,0.7364,1.4490014165559981,22590000
2260,33898,41680,542.224,0.5982,1.4486249557522124,22600000
2261,54945,41684,542.406,1.0031,1.4484279080053073,22610000
2262,53475,41688,542.593,2.2043,1.4487620689655172,22620000
2263,22727,41673,543.033,1.4645,1.4487690234202386,22630000
2264,33783,41669,543.329,0.9419,1.4485451413427561,22640000
2265,47846,41671,543.538,1.7755,1.4486894922737308,22650000
2266,43103,41672,543.77,1.266,1.4486088702559576,22660000
2267,24213,41658,544.183,1.6458,1.4486958535509484,22670000
2268,47169,41660,544.395,0.9295,1.4484669312169312,22680000
2269,24875,41648,544.797,1.694,1.4485751432349052,22690000
2270,56497,41653,544.974,1.3046,1.448511718061674,22700000
2271,26881,41643,545.346,1.5331,1.4485489652135624,22710000
2272,86206,41652,545.463,2.6135,1.449061707746479,22720000
2273,46728,41654,545.677,2.6358,1.449583809942807,22730000
2274,70422,41662,545.819,1.4628,1.4495896218117854,22740000
2275,55248,41666,546.0,0.6763,1.4492497142857144,22750000
2276,38610,41665,546.259,0.7759,1.4489538664323374,22760000
2277,46511,41667,546.474,1.3636,1.4489163812033377,22770000
2278,24390,41654,546.884,0.9335,1.4486901229148377,22780000
2279,31746,41648,547.199,1.2561,1.4486056164984642,22790000
2280,53191,41652,547.388,0.8768,1.4483548245614035,22800000
2281,29154,41644,547.731,1.0838,1.4481950021920211,22810000
2282,68027,41651,547.878,0.3988,1.4477351446099913,22820000
2283,54054,41655,548.063,2.2796,1.4480995181778362,22830000
2284,48309,41658,548.27,0.5286,1.447696935201401,22840000
2285,59171,41663,548.44,0.5293,1.447295010940919,22850000
2286,48780,41666,548.645,0.3851,1.4468303587051619,22860000
2287,24096,41653,549.06,0.8558,1.4465719282903367,22870000
2288,67567,41659,549.208,1.7915,1.4467226835664335,22880000
2289,147058,41673,549.276,2.8792,1.447348492791612,22890000
2290,97087,41683,549.379,1.2055,1.4472428820960699,22900000
2291,36900,41681,549.65,1.2252,1.447145962461807,22910000
2292,46728,41683,549.864,2.1511,1.4474530977312392,22920000
2293,102040,41693,549.962,1.2594,1.4473710859136502,22930000
2294,61349,41699,550.125,1.5255,1.447405143853531,22940000
2295,46948,41701,550.338,1.1629,1.4472811764705882,22950000
2296,45248,41703,550.559,0.9721,1.4470742160278747,22960000
2297,68493,41710,550.705,3.8587,1.4481241184153244,22970000
2298,61349,41715,550.868,0.5751,1.4477442123585726,22980000
2299,77519,41724,550.997,0.3483,1.4472659852109613,22990000
2300,50761,41727,551.194,1.5979,1.4473314782608695,23000000
2301,116279,41739,551.281,0.8766,1.447083441981747,23010000
2302,39370,41738,551.535,0.6731,1.4467472198088618,23020000
2303,106382,41749,551.629,1.7089,1.4468610508033,23030000
2304,57803,41754,551.802,2.243,1.4472065972222221,23040000
2305,59880,41759,551.969,1.5959,1.4472711062906725,23050000
2306,38610,41758,552.228,0.6523,1.4469263660017346,23060000
2307,43478,41758,552.458,1.3092,1.4468666666666667,23070000
2308,32894,41753,552.762,1.0746,1.4467053726169845,23080000
2309,49261,41756,552.965,1.1845,1.4465918146383716,23090000
2310,86956,41766,553.08,1.7811,1.4467366233766235,23100000
